Rk,Player,G,Sk,Sfty,Tgt,Def%,Fmb,Int,RtY,KRTD,PRTD,Season,Age,Team,G,GS,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Ret,Yds,Y/Ret,KRTD,Ret,Yds,Y/Ret,PRTD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,IntTD,PD,Fmb,FR,Yds,FRTD,FF,Touch,TotOff,YScm,APYd,RtY,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Prss,MTkl,MTkl%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos
454,Jordan Whitehead,17,0.5,0,38,94.8,0,4,0,0,0,2023,26,NYJ,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0.5,65,32,97,3,1,4,6,0,9,0,0,0,0,0,0,0,0,6,0,38,21,55.3,280,13.3,7.4,7,78.8,11.7,122,158,5,0,0,0,1,16,14.2,0,0,1078,94.8,0,0,SS
455,Darious Williams,17,0,0,100,93.1,0,4,0,0,0,2023,30,JAX,17,17,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,44,9,53,3,0,4,72,1,19,0,0,0,0,2,0,0,0,72,0,100,55,55,624,11.3,6.2,2,63.9,10.8,427,197,1,0,1,0,1,10,15.9,0,0,1035,93.1,58,13.1,LCB
456,James Winchester,17,0,0,0,0,0,0,0,0,0,2023,34,KAN,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,135,31.8,LS
457,Antoine Winfield Jr.,17,6,0,48,97.7,0,3,0,0,0,2023,25,TAM,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,6,76,46,122,6,8,3,28,0,12,0,4,5,0,6,0,0,0,33,0,48,33,68.8,471,14.3,9.8,4,102,11.6,294,177,30,4,2,2,12,7,5.4,0,0,1100,97.7,0,0,S
458,Andrew Wingard,17,0,0,18,29.6,0,1,0,0,0,2023,27,JAX,17,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,35,10,45,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,18,11,61.1,135,12.3,7.5,1,79.6,10.2,103,32,3,0,1,0,1,3,6.3,0,0,329,29.6,284,64.3,S
459,Ahkello Witherspoon,17,0,0,106,93.5,0,3,0,0,0,2023,28,LAR,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,43,9,52,3,0,3,17,0,14,0,2,0,0,0,0,0,0,17,0,106,51,48.1,753,14.8,7.1,5,75.7,14.8,566,187,1,0,0,0,0,9,14.8,0,0,1060,93.5,2,0.4,DB
460,Zach Wood,17,0,0,0,0,0,0,0,0,0,2023,30,NOR,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,153,32.9,LS
461,Russ Yeast,17,0,0,41,70.7,0,0,0,0,0,2023,24,LAR,17,9,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,37,24,61,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,41,28,68.3,398,14.2,9.7,2,115.7,10.7,279,119,13,0,0,0,0,17,21.8,0,0,802,70.7,75,16.2,DB
462,Isaac Yiadom,17,0,0,47,46.5,0,1,0,0,0,2023,27,NOR,17,8,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,25,12,37,0,0,1,0,0,14,0,1,0,0,0,0,0,0,0,0,47,23,48.9,323,14,6.9,3,83.9,11.8,162,161,3,1,0,0,1,6,14,0,0,515,46.5,267,57.4,CB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
